0,1,2,3,4,5,6,7,8,9,10,11,12,13
90,5,5,101,2,850,30,200,73.1,140.116,58,1.12,534.4,182
80,10,10,101,1,780,15,195,89.7,88.90585,39,1.22,600,212
80,10,10,101,2,780,15,190,92.1,88.90585,39,1.22,600,212
80,10,10,101,3,780,15,185,91.9,88.90585,39,1.22,600,212
80,10,10,101,4,780,15,180,88.9,88.90585,39,1.22,600,212
80,10,10,101,1,780,15,200,90,88.90585,39,1.22,600,212
80,10,10,101,2,780,15,195,92.3,88.90585,39,1.22,600,212
80,10,10,101,3,780,15,190,92.1,88.90585,39,1.22,600,212
80,10,10,101,4,780,15,185,91.9,88.90585,39,1.22,600,212
94,0,4,103,2,640,15,210,90.5,65.38,30,1.65,906.4,131
85,5,10,105,0.3,760,6,190,97,92.90638,41,1.6,652.1,146
90,0,10,101,0.5,730,10,225,91.1,10.81,5,2.04,800.6,87
90,0,10,101,1,730,10,225,93.3,10.81,5,2.04,800.6,87
90,0,10,101,1.5,730,10,230,93.5,10.81,5,2.04,800.6,87
90,0,10,101,2,730,10,230,95.7,10.81,5,2.04,800.6,87
90,0,10,101,1.5,750,10,230,88,10.81,5,2.04,800.6,87
90,0,10,101,1.5,780,10,230,80,10.81,5,2.04,800.6,87
94,3,3,103,0.25,680,24,235,85.19,10.81,5,2.04,800.6,87
80,10,10,102,0.5,800,16,189.2,87,63.546,29,1.9,745.5,128
80,10,10,102,1,800,16,208.4,90.2,63.546,29,1.9,745.5,128
80,10,10,102,2,800,16,171.1,76.4,63.546,29,1.9,745.5,128
92,4,4,101,1,750,10,230,79,26.982,13,1.61,577.5,118
92,4,4,101,3,750,10,220,86,26.982,13,1.61,577.5,118
92,4,4,101,5,750,10,200,91.1,26.982,13,1.61,577.5,118
83,6,11,115,0.5,760,18,209,90.2,158.925,65,1.2,565,177
83,6,11,115,1,760,18,219,94.6,158.925,65,1.2,565,177
92,4,4,105,1,790,15,200,74,47.867,22,1.54,658.8,147
92,4,4,105,2,790,15,190.1,88,47.867,22,1.54,658.8,147
92,4,4,105,3,790,15,175,99,47.867,22,1.54,658.8,147
85,5,8,105,2,750,10,189,70,26.982,13,1.61,577.5,118
85,5,6,105,4,750,10,182,77,26.982,13,1.61,577.5,118
80,0,20,110,1.25,750,12,182,95.8,47.867,22,1.54,658.8,147
80,0,20,110,2.5,750,12,163,86.7,47.867,22,1.54,658.8,147
80,0,20,110,5,750,12,137,76.5,47.867,22,1.54,658.8,147
99.5,0,0,103,0.5,730,16,213.2,60.98,92.90638,41,1.6,652.1,146
99,0,0,103,1,730,16,203.4,86.03,92.90638,41,1.6,652.1,146
98,0,0,103,2,730,16,153.5,97.7,92.90638,41,1.6,652.1,146
89.6,4.7,4.7,101,0.5,770,10,235,93,183.84,74,2.36,770,139
89.6,4.7,4.7,101,1,770,10,235,96,183.84,74,2.36,770,139
90,5,5,105,0.1,680,15,214.8,75.6,183.84,74,2.36,770,139
90,5,5,105,0.5,680,15,215.9,78.6,183.84,74,2.36,770,139
90,5,5,105,1,680,15,214.9,77.2,183.84,74,2.36,770,139
100,0,0,101,1,770,10,242.7,90.3,183.84,74,2.36,770,139
100,0,0,101,1.5,790,10,236.1,93.5,183.84,74,2.36,770,139
100,0,0,101,2,810,10,225.9,95.5,183.84,74,2.36,770,139
80,10,10,105,0.25,750,10,211.2,90.4,180.94788,73,1.5,761,146
90,5,5,101,0.3,750,10,230,92.9,118.71,50,1.96,708.6,140
96,0,4,101,1,700,10,230,91,95.95,42,2.16,684.3,139
96,0,4,101,1,700,30,230,89,95.95,42,2.16,684.3,139
96,0,4,101,1,700,60,230,87,95.95,42,2.16,684.3,139
96,0,4,101,1,800,10,225,83,183.84,74,2.36,770,139
96,0,4,101,1,800,10,200,79,121.76,51,2.05,834,140
96,0,4,101,1,800,10,202,78,92.90638,41,1.6,652.1,146
96,0,4,101,1,800,10,205,74,180.94788,73,1.5,761,146
96,0,4,101,1,800,10,195,64,47.867,22,1.54,658.8,147
96,0,4,101,1,800,10,180,56,26.982,13,1.61,577.5,118
92,4,4,100,1,780,10,190.1,93.97,183.84,74,2.36,770,139
92,4,4,100,2,780,10,187.34,90.21,183.84,74,2.36,770,139
92,4,4,100,0.5,780,10,186.6,90.03,183.84,74,2.36,770,139
92,4,4,100,0.25,780,10,187.81,85.19,183.84,74,2.36,770,139
88.8,5.6,5.6,100,0.35,780,10,193.06,81.63,92.90638,41,1.6,652.1,146
88.8,5.6,5.6,100,0.7,780,10,195.91,83.43,92.90638,41,1.6,652.1,146
88.8,5.6,5.6,100,1,780,10,194.93,82.76,92.90638,41,1.6,652.1,146
85,0,10,105,5,750,15,202.7,69.46,26.982,13,1.61,577.5,118
90,0,7,105,3,750,20,205.9,62.02,26.982,13,1.61,577.5,118
80,10,10,105,0.5,850,15,182.86,96.41,88.90585,39,1.22,600,212
80,10,10,105,1,850,15,182.2,94.34,88.90585,39,1.22,600,212
80,10,10,105,1.5,850,15,181.54,90.72,88.90585,39,1.22,600,212
80,10,10,105,0.5,850,15,188.36,94.53,88.90585,39,1.22,600,212
80,10,10,105,1,850,15,185.24,92.44,88.90585,39,1.22,600,212
80,10,10,105,1.5,850,15,184.62,86.97,88.90585,39,1.22,600,212
90,10,0,105,0.5,770,20,181.9,70.4,92.90638,41,1.6,652.1,146
90,10,0,105,1,770,20,188.6,95.6,92.90638,41,1.6,652.1,146
90,10,0,105,2,770,20,169.6,82.8,92.90638,41,1.6,652.1,146
100,0,0,103,3,730,16,201.9,68.77,26.982,13,1.61,577.5,118
100,0,0,103,5,730,16,199.3,82.01,26.982,13,1.61,577.5,118
100,0,0,103,7,730,16,184.4,78.94,26.982,13,1.61,577.5,118
90,10,0,103,1,720,12,180.12,88.89,183.84,74,2.36,770,139
90,10,0,103,1,720,12,178.09,82.36,24.305,12,1.31,737.7,145
94,0,4,105,2,750,20,193.7,42.11,26.982,13,1.61,577.5,118
95,0,5,104,0.5,760,10,203.371,77.29,95.95,42,2.16,684.3,139
95,0,5,104,1,760,10,199.438,88.72,95.95,42,2.16,684.3,139
95,0,5,104,1.5,760,10,175.393,78.42,95.95,42,2.16,684.3,139
81.5,0,15,105,3.5,750,21,175.42,89.97,26.982,13,1.61,577.5,118
90,10,0,104,2.5,750,12,171.78,94.8,47.867,22,1.54,658.8,147
90,5,5,101,0.5,750,28,215.2,88.4,26.982,13,1.61,577.5,118
90,5,5,101,1,750,28,211.5,90.3,26.982,13,1.61,577.5,118
90,5,5,101,2,750,28,210.9,93.2,26.982,13,1.61,577.5,118
90,5,5,101,3,750,28,198.3,86.5,26.982,13,1.61,577.5,118
90,5,5,101,5,750,28,180.7,87.2,26.982,13,1.61,577.5,118
90,10,0,103,1,800,12,193,90,47.867,22,1.54,658.8,147
90,10,0,103,2,800,12,179.77,95,47.867,22,1.54,658.8,147
90,10,0,103,5,800,12,170.52,96,47.867,22,1.54,658.8,147
90,10,0,103,1,800,12,192,86.7,91.224,40,1.33,640.1,160
90,10,0,103,2,800,12,180.35,87,91.224,40,1.33,640.1,160
90,10,0,103,5,800,12,157.8,75.2,91.224,40,1.33,640.1,160
90,10,0,103,1,800,12,192,88.9,178.49,72,1.3,658.5,159
90,10,0,103,2,800,12,181.21,90.6,178.49,72,1.3,658.5,159
90,10,0,103,5,800,12,164.16,75.3,178.49,72,1.3,658.5,159
95,5,0,105,1,730,16,211.61,88.8,26.982,13,1.61,577.5,118
95,5,0,105,3,730,16,203.6,94.1,26.982,13,1.61,577.5,118
95,5,0,105,5,730,16,156.96,94.2,26.982,13,1.61,577.5,118
90,5,5,101,0.3,750,10,235,87.9,118.71,50,1.96,708.6,140
90,0,10,101,1.5,730,10,209.58,84.1,26.982,13,1.61,577.5,118
96,0,4,101,1,700,10,218.33,81,26.982,13,1.61,577.5,118
100,0,0,101,1,770,10,228,90.3,183.84,74,2.36,770,139
100,0,0,101,1.5,790,10,204.7,93.5,183.84,74,2.36,770,139
100,0,0,101,2,810,10,195.6,95.5,183.84,74,2.36,770,139
100,0,0,101,0.5,650,10,230.62,81,91.224,40,1.33,640.1,160
96,0,4,101,1,700,10,219.954,80.3,26.982,13,1.61,577.5,118
96,0,4,101,0.5,700,10,226.821,86,95.95,42,2.16,684.3,139
96,0,4,101,1,700,10,226.821,90,95.95,42,2.16,684.3,139
96,0,4,101,1.5,700,10,212.715,91.4,95.95,42,2.16,684.3,139
96,0,4,101,2,700,10,193.039,91.4,95.95,42,2.16,684.3,139
92,4,4,101,1,750,10,212.03,79,26.982,13,1.61,577.5,118
92,4,4,101,3,750,10,202.91,86,26.982,13,1.61,577.5,118
92,4,4,101,5,750,10,189.2,91.1,26.982,13,1.61,577.5,118
81.5,0,15,105,3.5,750,15,172.8,63.7,26.982,13,1.61,577.5,118
80,0,15,115,5,720,15,198.6,83.6,26.982,13,1.61,577.5,118
